カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Jarad's Orders,1,{2}{B}{G},Jarad's Orders,,BG,,ソーサリー,,Search your library for up to two creature cards and reveal them. Put one into your hand and the other into your graveyard. Then shuffle your library.,,,,,,,,,,,,,,Jarad's Orders,ジャラドの命令,Search your library for up to two creature cards and reveal them. Put one into your hand and the other into your graveyard. Then shuffle your library.,あなたのライブラリーからクリーチャー・カードを最大２枚まで探し、それらを公開する。そのうち１枚をあなたの手札に加え、もう一方をあなたの墓地に置く。その後あなたのライブラリーを切り直す。,"<i>""The Izzet are searching for something. Discern what or die trying.""</i>",<i>「イゼット団は何かを探している。突き止めろ。何があってもだ。」</i>,Svetlin Velinov,175,,,,,,,,,,RTR,レア,,
Jelenn Sphinx,1,{3}{W}{U},Jelenn Sphinx,,WU,,クリーチャー,スフィンクス,"Flying, vigilance<br/>Whenever Jelenn Sphinx attacks, other attacking creatures get +1/+1 until end of turn.",1,5,,,,,,,,,,,,Jelenn Sphinx,ジェーレンのスフィンクス,"Flying, vigilance<br/>Whenever Jelenn Sphinx attacks, other attacking creatures get +1/+1 until end of turn.",飛行、警戒<br/>ジェーレンのスフィンクスが攻撃するたび、他の各攻撃クリーチャーはそれぞれ、ターン終了時まで＋１/＋１の修整を受ける。,"<i>Few among the Azorius have ever spoken with the sphinxes, but all have felt their influence.</i>",<i>スフィンクスと言葉を交わした人間はアゾリウスでもごくわずかだが、その影響力は誰もが感じている。</i>,Wesley Burt,77,,,,,,,,,,DGM,アンコモン,,
Judge's Familiar,1,{W/U},Judge's Familiar,,WU,,クリーチャー,鳥,Flying<br/>Sacrifice Judge's Familiar: Counter target instant or sorcery spell unless its controller pays {1}.,1,1,,,,,,,,,,,,Judge's Familiar,裁判官の使い魔,Flying<br/>Sacrifice Judge's Familiar: Counter target instant or sorcery spell unless its controller pays {1}.,飛行<br/>審判官の使い魔を生け贄に捧げる：インスタント呪文１つかソーサリー呪文１つを対象とする。それのコントローラーが{1}を支払わないかぎり、それを打ち消す。,"<i>""It misses nothing and it has no sense of humor.""</i><br/></i>?Barvisa, courtroom scribe</i>",<i>「あれは狙いを外しませんし、冗談も通じませんよ。」</i><br/></i>――法廷速記官バービサー</i>,Jack Wang,218,,,,,,,,,,RTR,アンコモン,,
Keening Apparition,1,{1}{W},Keening Apparition,,W,,クリーチャー,スピリット,Sacrifice Keening Apparition: Destroy target enchantment.,2,2,,,,,,,,,,,,Keening Apparition,叫び回る亡霊,Sacrifice Keening Apparition: Destroy target enchantment.,叫び回る亡霊を生け贄に捧げる：エンチャント１つを対象とし、それを破壊する。,<i>Some souls are too damaged to be of use to the Orzhov.</i>,<i>劣化がひどすぎてオルゾフが利用できない魂もある。</i>,Terese Nielsen,12,,,,,,,,,,RTR,コモン,,
Keymaster Rogue,1,{3}{U},Keymaster Rogue,,U,,クリーチャー,人間 ならず者,"Keymaster Rogue can't be blocked.<br/>When Keymaster Rogue enters the battlefield, return a creature you control to its owner's hand.",3,2,,,,,,,,,,,,Keymaster Rogue,鍵達人のならず者,"Keymaster Rogue is unblockable.<br/>When Keymaster Rogue enters the battlefield, return a creature you control to its owner's hand.",鍵達人のならず者はブロックされない。鍵達人のならず者が戦場に出たとき、あなたがコントロールするクリーチャーを１体、オーナーの手札に戻す。,"<i>""This one opens the grate outside Zelzo Base. This one is for Ismeri Library. This one is for an invisible door . . . No, I've said too much.""</i>",<i>「これはゼルゾー基地の鉄格子を開くやつ。これはイスメーリ図書館。これはあの見えない扉を……っと、喋りすぎたな。」</i>,Winona Nelson,39,,,,,,,,,,GTC,コモン,,
Killing Glare,1,{X}{B},Killing Glare,,B,,インスタント,,Destroy target creature with power X or less.,,,,,,,,,,,,,,Killing Glare,殺意の凝視,Destroy target creature with power X or less.,パワーがＸ以下のクリーチャー１体を対象とし、それを破壊する。,<i>A casual glance into a dark corner may be your last.</i>,<i>何気なく目を向けた暗き一隅が、あなたの見る最後の光景になるかもしれない。</i>,Peter Mohrbacher,70,,,,,,,,,,GTC,アンコモン,,
Kingpin's Pet,1,{1}{W}{B},Kingpin's Pet,,WB,,クリーチャー,スラル,"Flying<br/>Extort <i>(Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.)</i>",2,2,,,,,,,,,,,,Kingpin's Pet,重要人物のペット,"Flying<br/>Extort <i>(Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.)</i>",飛行<br/>強請（あなたが呪文を１つ唱えるたび、あなたは{W/B}を支払ってもよい。そうした場合、各対戦相手はそれぞれ１点のライフを失い、あなたはその点数分のライフを得る。）,"<i>""Debt and death sound so similar, and thrulls are so hard of hearing. Mistakes are inevitable."" <br/></i><br/></i>?Milana, Orzhov prelate</i>",<i>「債務も苛むも音がよく似ているし、スラルは何より耳が悪いの。間違いが起きても仕方がないでしょう。」――オルゾフの僧院長、ミラーナ</i>,Mark Zug,173,,,,,,,,,,GTC,コモン,,
Knight of Obligation,1,{3}{W},Knight of Obligation,,W,,クリーチャー,人間 騎士,"Vigilance<br/>Extort <i>(Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.)</i>",2,4,,,,,,,,,,,,Knight of Obligation,債務の騎士,"Vigilance<br/>Extort <i>(Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.)</i>",警戒<br/>強請（あなたが呪文を１つ唱えるたび、あなたは{W/B}を支払ってもよい。そうした場合、各対戦相手はそれぞれ１点のライフを失い、あなたはその点数分のライフを得る。）,<i>He can calculate interest to six decimal places even in the midst of a deadly duel.</i>,<i>彼は熾烈な決闘のさなかであっても、小数点第６位までの金利計算ができる。</i>,Ryan Barger,18,,,,,,,,,,GTC,アンコモン,,
Knight Watch,1,{4}{W},Knight Watch,,W,,ソーサリー,,Put two 2/2 white Knight creature tokens with vigilance onto the battlefield.,,,,,,,,,,,,,,Knight Watch,騎士の見張り,Put two 2/2 white Knight creature tokens with vigilance onto the battlefield.,警戒を持つ白の２/２の騎士・クリーチャー・トークンを２体戦場に出す。,"<i>""We lost respect after the battle for Barbu Rooftop. Send the troops to mingle respectfully with the citizens."" <br/></i><br/></i>?Commander Yaszen of Boros</i>",<i>「バーブの屋上民のための戦い以降、我々に敬意が向けられることはなくなった。部隊を送り込み、住民の中にうまく溶け込ませろ。」――ボロスの司令官、ヤーゼン</i>,Matt Stewart,19,,,,,,,,,,GTC,コモン,,
Knightly Valor,1,{4}{W},Knightly Valor,,W,,エンチャント,オーラ,"Enchant creature<br/>When Knightly Valor enters the battlefield, put a 2/2 white Knight creature token with vigilance onto the battlefield.<br/>Enchanted creature gets +2/+2 and has vigilance.",,,,,,,,,,,,,,Knightly Valor,騎士の勇気,"Enchant creature<br/>When Knightly Valor enters the battlefield, put a 2/2 white Knight creature token with vigilance onto the battlefield.<br/>Enchanted creature gets +2/+2 and has vigilance.",エンチャント（クリーチャー）<br/>騎士の勇気が戦場に出たとき、警戒を持つ白の２/２の騎士・クリーチャー・トークンを１体戦場に出す。<br/>エンチャントされているクリーチャーは、＋２/＋２の修整を受けるとともに警戒を持つ。,,,Matt Stewart,13,,,,,,,,,,RTR,コモン,,
Korozda Gorgon,1,{3}{B}{G},Korozda Gorgon,,BG,,クリーチャー,ゴルゴン,"Deathtouch<br/>{2}, Remove a +1/+1 counter from a creature you control: Target creature gets -1/-1 until end of turn.",2,5,,,,,,,,,,,,Korozda Gorgon,コロズダのゴルゴン,"Deathtouch<br/>{2}, Remove a +1/+1 counter from a creature you control: Target creature gets -1/-1 until end of turn.","接死<br/>{2}, あなたがコントロールするクリーチャー１体から＋１/＋１カウンターを１個取り除く：クリーチャー１体を対象とする。それはターン終了時まで－１/－１の修整を受ける。","<i>""Welcome to my collection.""</i>",<i>「コレクションがまたひとつ。」</i>,Volkan Baga,78,,,,,,,,,,DGM,アンコモン,,
Korozda Guildmage,1,{B}{G},Korozda Guildmage,,BG,,クリーチャー,エルフ シャーマン,"{1}{B}{G}: Target creature gets +1/+1 and gains intimidate until end of turn.<br/>{2}{B}{G}, Sacrifice a nontoken creature: Put X 1/1 green Saproling creature tokens onto the battlefield, where X is the sacrificed creature's toughness.",2,2,,,,,,,,,,,,Korozda Guildmage,コロズダのギルド魔道士,"{1}{B}{G}: Target creature gets +1/+1 and gains intimidate until end of turn.<br/>{2}{B}{G}, Sacrifice a nontoken creature: Put X 1/1 green Saproling creature tokens onto the battlefield, where X is the sacrificed creature's toughness.","{1}{B}{G}：クリーチャー１体を対象とする。それはターン終了時まで、＋１/＋１の修整を受けるとともに威嚇を得る。<br/>{2}{B}{G}, トークンでないクリーチャー１体を生け贄に捧げる：緑の１/１の苗木・クリーチャー・トークンをＸ体戦場に出す。Ｘは、その生け贄に捧げられたクリーチャーのタフネスに等しい。",,,Ryan Pancoast,176,,,,,,,,,,RTR,アンコモン,,
Korozda Monitor,1,{2}{G}{G},Korozda Monitor,,G,,クリーチャー,トカゲ,"Trample<br/>Scavenge {5}{G}{G} <i>({5}{G}{G}, Exile this card from your graveyard: Put a number of +1/+1 counters equal to this card's power on target creature. Scavenge only as a sorcery.)</i>",3,3,,,,,,,,,,,,Korozda Monitor,コロズダの監視者,"Trample<br/>Scavenge {5}{G}{G} <i>({5}{G}{G}, Exile this card from your graveyard: Put a number of +1/+1 counters equal to this card's power on target creature. Scavenge only as a sorcery.)</i>","トランプル<br/>活用 {5}{G}{G} （{5}{G}{G}, このカードをあなたの墓地から追放する：クリーチャー１体を対象とし、それの上にこのカードのパワーに等しい数の＋１/＋１カウンターを置く。活用はソーサリーとしてのみ行う。）",,,Lars Grant-West,129,,,,,,,,,,RTR,コモン,,
Krasis Incubation,1,{2}{G}{U},Krasis Incubation,,UG,,エンチャント,オーラ,"Enchant creature<br/>Enchanted creature can't attack or block, and its activated abilities can't be activated.<br/>{1}{G}{U}, Return Krasis Incubation to its owner's hand: Put two +1/+1 counters on enchanted creature.",,,,,,,,,,,,,,Krasis Incubation,混成体の培養,"Enchant creature<br/>Enchanted creature can't attack or block, and its activated abilities can't be activated.<br/>{1}{G}{U}, Return Krasis Incubation to its owner's hand: Put two +1/+1 counters on enchanted creature.","エンチャント（クリーチャー）<br/>エンチャントされているクリーチャーでは攻撃もブロックもできず、それの起動型能力は起動できない。<br/>{1}{G}{U}, 混成体の培養をオーナーの手札に戻す：エンチャントされているクリーチャーの上に＋１/＋１カウンターを２個置く。",,,Marco Nelor,79,,,,,,,,,,DGM,アンコモン,,
Kraul Warrior,1,{1}{G},Kraul Warrior,,G,,クリーチャー,昆虫 戦士,{5}{G}: Kraul Warrior gets +3/+3 until end of turn.,2,2,,,,,,,,,,,,Kraul Warrior,クロールの戦士,{5}{G}: Kraul Warrior gets +3/+3 until end of turn.,{5}{G}：クロールの戦士はターン終了時まで＋３/＋３の修整を受ける。,"<i>The insectile kraul lurk in the tunnels below street level. Many are loyal to the Golgari Swarm, but others follow their own esoteric caste system.</i>",<i>昆虫型生物であるクロールは地下のトンネルに潜んでいる。多くはゴルガリ団に忠誠を誓っているが、なかには独自の神秘的な階級体系に従う者もいる。</i>,David Rapoza,42,,,,,,,,,,DGM,コモン,,
Last Thoughts,1,{3}{U},Last Thoughts,,U,,ソーサリー,,"Draw a card.<br/>Cipher <i>(Then you may exile this spell card encoded on a creature you control. Whenever that creature deals combat damage to a player, its controller may cast a copy of the encoded card without paying its mana cost.)</i>",,,,,,,,,,,,,,Last Thoughts,最後の思考,"Draw a card.<br/>Cipher <i>(Then you may exile this spell card encoded on a creature you control. Whenever that creature deals combat damage to a player, its controller may cast a copy of the encoded card without paying its mana cost.)</i>",カードを１枚引く。暗号（その後、あなたはあなたがコントロールするクリーチャー１体に暗号化した状態で、この呪文カードを追放してもよい。そのクリーチャーがプレイヤー１人に戦闘ダメージを与えるたび、あなたはその暗号化したカードのコピーを、それのマナ・コストを支払うことなく唱えてもよい。）,,,Peter Mohrbacher,40,,,,,,,,,,GTC,コモン,,
