カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Ratchet Bomb,1,{2},Ratchet Bomb,,Colorless,,アーティファクト,,"{Tap}: Put a charge counter on Ratchet Bomb.<br/>{Tap}, Sacrifice Ratchet Bomb: Destroy each nonland permanent with converted mana cost equal to the number of charge counters on Ratchet Bomb.",,,,,,,,,,,,,,Ratchet Bomb,漸増爆弾,"{Tap}: Put a charge counter on Ratchet Bomb.<br/>{Tap}, Sacrifice Ratchet Bomb: Destroy each nonland permanent with converted mana cost equal to the number of charge counters on Ratchet Bomb.","{Tap}：漸増爆弾の上に蓄積カウンターを１個置く。<br/>{Tap}, 漸増爆弾を生け贄に捧げる：点数で見たマナ・コストが漸増爆弾の上に置かれていた蓄積カウンターの総数に等しい土地でない各パーマネントを破壊する。",,,Austin Hsu,215,,,,,,,,,,M14,レア,,
Regathan Firecat,1,{2}{R},Regathan Firecat,,R,,クリーチャー,エレメンタル 猫,,4,1,,,,,,,,,,,,Regathan Firecat,レガーサの火猫,,,"<i>It stalks the Regathan highlands, leaving behind melted snow, scorched earth, and the charred corpses of would-be temple robbers.</i>",<i>それはレガーサの高地を闊歩し、融けた雪と焦げた地面、そして寺院に盗みに入ろうとしていた者たちの黒焦げの死体を残していく。</i>,Eric Velhagen,150,,,,,,,,,,M14,コモン,,
Ring of Three Wishes,1,{5},Ring of Three Wishes,,Colorless,,アーティファクト,,"Ring of Three Wishes enters the battlefield with three wish counters on it.<br/>{5}, {Tap}, Remove a wish counter from Ring of Three Wishes: Search your library for a card and put that card into your hand. Then shuffle your library.",,,,,,,,,,,,,,Ring of Three Wishes,三つの願いの指輪,"Ring of Three Wishes enters the battlefield with three wish counters on it.{5}, {Tap}, Remove a wish counter from Ring of Three Wishes: Search your library for a card and put that card into your hand. Then shuffle your library.","三つの願いの指輪は願いカウンターが３個置かれた状態で戦場に出る。{5}, {Tap}, 三つの願いの指輪の上から願いカウンターを１個取り除く：あなたのライブラリーからカードを１枚探し、それをあなたの手札に加える。その後あなたのライブラリーを切り直す。",,,Mark Winters,216,,,,,,,,,,M14,神話レア,,
Rise of the Dark Realms,1,{7}{B}{B},Rise of the Dark Realms,,B,,ソーサリー,,Put all creature cards from all graveyards onto the battlefield under your control.,,,,,,,,,,,,,,Rise of the Dark Realms,闇の領域の隆盛,Put all creature cards from all graveyards onto the battlefield under your control.,すべての墓地にあるすべてのクリーチャー・カードをあなたのコントロール下で戦場に出す。,"<i>""For every living person there are generations of dead. Which realm would you rather rule?""?Liliana Vess</i>",<i>「生きている人間が１人いれば、その前に何世代にもわたる死者がいる。どちらの領域を支配したいかって話よ。」――リリアナ・ヴェス</i>,Michael Komarck,111,,,,,,,,,,M14,神話レア,,
Rod of Ruin,1,{4},Rod of Ruin,,Colorless,,アーティファクト,,"{3}, {Tap}: Rod of Ruin deals 1 damage to target creature or player.",,,,,,,,,,,,,,Rod of Ruin,破滅のロッド,"{3}, {Tap}: Rod of Ruin deals 1 damage to target creature or player.","{3}, {Tap}：クリーチャー１体かプレイヤー１人を対象とする。破滅のロッドはそれに１点のダメージを与える。",<i>The good news is it's so simple a goblin could use it. The bad news is it's so simple a goblin could use it.</i>,<i>良い点は、これがゴブリンでさえ扱えるほどに単純なものだということ。悪い点は、これがゴブリンでさえ扱えるほどに単純なものだということ。</i>,Mark Zug,217,,,,,,,,,,M14,アンコモン,,
Rootwalla,1,{2}{G},Rootwalla,,G,,クリーチャー,トカゲ,{1}{G}: Rootwalla gets +2/+2 until end of turn. Activate this ability only once each turn.,2,2,,,,,,,,,,,,Rootwalla,ルートワラ,{1}{G}: Rootwalla gets +2/+2 until end of turn. Activate this ability only once each turn.,{1}{G}：ルートワラはターン終了時まで＋２/＋２の修整を受ける。この能力は、毎ターン１回のみ起動できる。,<i>They make terrible pets . . . unless you don't like your other pets.</i>,<i>ペットには不向きだろう……他のペットを始末したいなら話は別だが。</i>,Roger Raupp,192,,,,,,,,,,M14,コモン,,
Rumbling Baloth,1,{2}{G}{G},Rumbling Baloth,,G,,クリーチャー,ビースト,,4,4,,,,,,,,,,,,Rumbling Baloth,轟くベイロス,,,"<i>In the dim light beneath the vast trees of Deepglade, baloths prowl in search of prey. Their guttural calls are more felt than heard, but their attack scream carries for miles.</i>",<i>深隙の森に広がる木々の下、かすかな光の中でベイロスは獲物を求めて徘徊する。彼らのかすれた呼び声は耳で聞くというより肌で感じるものだが、襲い掛かるときの叫び声は何マイルも彼方まで響く。</i>,Jesper Ejsing,193,,,,,,,,,,M14,コモン,,
Sanguine Bond,1,{3}{B}{B},Sanguine Bond,,B,,エンチャント,,"Whenever you gain life, target opponent loses that much life.",,,,,,,,,,,,,,Sanguine Bond,血なまぐさい結合,"Whenever you gain life, target opponent loses that much life.",あなたがライフを得るたび、対戦相手１人を対象とする。そのプレイヤーはその点数に等しい点数のライフを失う。,"<i>""Blood is constant. Every drop I drink, someone must bleed.""?Vradeen, vampire nocturnus</i>",<i>「血は一定だ。我が一滴飲むためには、誰かが流さねばならぬ。」――吸血鬼の夜侯、ヴラディーン</i>,Jaime Jones,112,,,,,,,,,,M14,レア,,
Savage Summoning,1,{G},Savage Summoning,,G,,インスタント,,Savage Summoning can't be countered.<br/>The next creature card you cast this turn can be cast as though it had flash. That spell can't be countered. That creature enters the battlefield with an additional +1/+1 counter on it.,,,,,,,,,,,,,,Savage Summoning,凶暴な召喚,Savage Summoning can't be countered.The next creature card you cast this turn can be cast as though it had flash. That spell can't be countered. That creature enters the battlefield with an additional +1/+1 counter on it.,凶暴な召喚は打ち消されない。このターン、あなたは次に唱えるクリーチャー・カードを、それが瞬速を持っているかのように唱えてもよい。その呪文は打ち消されない。そのクリーチャーは＋１/＋１カウンターが追加で１個置かれた状態で戦場に出る。,,,Johann Bodin,194,,,,,,,,,,M14,レア,,
Scavenging Ooze,1,{1}{G},Scavenging Ooze,,G,,クリーチャー,ウーズ,"{G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on Scavenging Ooze and you gain 1 life.",2,2,,,,,,,,,,,,Scavenging Ooze,漁る軟泥,"{G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on Scavenging Ooze and you gain 1 life.",{G}：いずれかの墓地にあるカード１枚を対象とし、それを追放する。それがクリーチャー・カードである場合、漁る軟泥の上に＋１/＋１カウンターを１個置き、あなたは１点のライフを得る。,"<i>In nature, not a single bone or scrap of flesh goes to waste.</i>",<i>自然では、骨の一本、肉の一切れとて無駄にはならない。</i>,Austin Hsu,195,,,,,,,,,,M14,レア,,
Scourge of Valkas,1,{2}{R}{R}{R},Scourge of Valkas,,R,,クリーチャー,ドラゴン,"Flying<br/>Whenever Scourge of Valkas or another Dragon enters the battlefield under your control, it deals X damage to target creature or player, where X is the number of Dragons you control.<br/>{R}: Scourge of Valkas gets +1/+0 until end of turn.",4,4,,,,,,,,,,,,Scourge of Valkas,ヴァルカスの災い魔,"FlyingWhenever Scourge of Valkas or another Dragon enters the battlefield under your control, it deals X damage to target creature or player, where X is the number of Dragons you control.{R}: Scourge of Valkas gets +1/+0 until end of turn.",飛行ヴァルカスの災い魔か他のドラゴンが１体あなたのコントロール下で戦場に出るたび、クリーチャー１体かプレイヤー１人を対象とする。その戦場に出たクリーチャーは、それにＸ点のダメージを与える。Ｘはあなたがコントロールするドラゴンの総数に等しい。{R}：ヴァルカスの災い魔はターン終了時まで＋１/＋０の修整を受ける。,,,Lucas Graciano,151,,,,,,,,,,M14,神話レア,,
Scroll Thief,1,{2}{U},Scroll Thief,,U,,クリーチャー,マーフォーク ならず者,"Whenever Scroll Thief deals combat damage to a player, draw a card.",1,3,,,,,,,,,,,,Scroll Thief,巻物泥棒,"Whenever Scroll Thief deals combat damage to a player, draw a card.",巻物泥棒がプレイヤー１人に戦闘ダメージを与えるたび、カードを１枚引く。,<i>Kapsho merfolk have infiltrated fortresses as remote as the desert citadel in Sunari in their relentless quest for arcane knowledge.</i>,<i>キャプショのマーフォークはなりふり構わず秘儀の知識を追い求め、ついに人里離れたスナリーの砂漠の城塞にまで侵入した。</i>,Alex Horley-Orlandelli,69,,,,,,,,,,M14,コモン,,
Seacoast Drake,1,{1}{U},Seacoast Drake,,U,,クリーチャー,ドレイク,Flying,1,3,,,,,,,,,,,,Seacoast Drake,海岸ドレイク,Flying,飛行,"<i>Seacoast drakes have been known to follow ships for hundreds of miles, waiting to snap up garbage, bait, and the occasional sailor.</i>",<i>海岸ドレイクは何百マイルも船を追尾することで知られている。船から撒かれるゴミや餌、そして時には船員をついばもうと狙っているのだ。</i>,Scott Chou,70,,,,,,,,,,M14,コモン,,
Seismic Stomp,1,{1}{R},Seismic Stomp,,R,,ソーサリー,,Creatures without flying can't block this turn.,,,,,,,,,,,,,,Seismic Stomp,地鳴りの踏みつけ,Creatures without flying can't block this turn.,このターン、飛行を持たないクリーチャーではブロックできない。,"<i>""It is not in me to tread lightly.""?Ryda, geomancer</i>",<i>「軽やかに歩くなんて俺の性に合わないんでね。」――地操術士、ライダ</i>,Chase Stone,152,,,,,,,,,,M14,コモン,,
Sengir Vampire,1,{3}{B}{B},Sengir Vampire,,B,,クリーチャー,吸血鬼,"Flying<br/>Whenever a creature dealt damage by Sengir Vampire this turn dies, put a +1/+1 counter on Sengir Vampire.",4,4,,,,,,,,,,,,Sengir Vampire,センギアの吸血鬼,"FlyingWhenever a creature dealt damage by Sengir Vampire this turn dies, put a +1/+1 counter on Sengir Vampire.",飛行このターン、センギアの吸血鬼によってダメージを与えられたクリーチャーが１体死亡するたび、センギアの吸血鬼の上に＋１/＋１カウンターを１個置く。,"<i>Empires rise and fall, but evil is eternal.</i>",<i>帝国には栄枯盛衰があるが、邪悪さは不滅だ。</i>,Kev Walker,113,,,,,,,,,,M14,アンコモン,,
Sensory Deprivation,1,{U},Sensory Deprivation,,U,,エンチャント,オーラ,Enchant creature<br/>Enchanted creature gets -3/-0.,,,,,,,,,,,,,,Sensory Deprivation,感覚の剥奪,Enchant creatureEnchanted creature gets -3/-0.,エンチャント（クリーチャー）エンチャントされているクリーチャーは－３/－０の修整を受ける。,"<i>They call it ""stitcher's anesthesia,"" a spell to deaden the senses while the mad doctors begin their grisly work.</i>",<i>狂った医師が不気味な作業を始める際の感覚の消失は「縫い師の麻痺」と呼ばれている。</i>,Steven Belledin,71,,,,,,,,,,M14,コモン,,
Sentinel Sliver,1,{1}{W},Sentinel Sliver,,W,,クリーチャー,スリヴァー,Sliver creatures you control have vigilance. <i>(Attacking doesn't cause them to tap.)</i>,2,2,,,,,,,,,,,,Sentinel Sliver,歩哨スリヴァー,Sliver creatures you control have vigilance. <i>(Attacking doesn't cause them to tap.)</i>,あなたがコントロールするスリヴァー・クリーチャーは警戒を持つ。（それらは攻撃してもタップしない。）,"<i>Through its watchful gaze, all slivers may see.</i>",<i>すべてのスリヴァーが、その隙のない視線を通して見ているのだ。</i>,Maciej Kuciara,30,,,,,,,,,,M14,コモン,,
Seraph of the Sword,1,{3}{W},Seraph of the Sword,,W,,クリーチャー,天使,Flying<br/>Prevent all combat damage that would be dealt to Seraph of the Sword.,3,3,,,,,,,,,,,,Seraph of the Sword,剣の熾天使,FlyingPrevent all combat damage that would be dealt to Seraph of the Sword.,飛行剣の熾天使に与えられるすべての戦闘ダメージを軽減する。,"<i>""Only when my sword lies idle shall I rejoice.""</i>",<i>「私が歓びに浸るのは、この剣が静かに横たえられたときだけです。」</i>,Jaime Jones,31,,,,,,,,,,M14,レア,,
Serra Angel,1,{3}{W}{W},Serra Angel,,W,,クリーチャー,天使,Flying<br/>Vigilance <i>(Attacking doesn't cause this creature to tap.)</i>,4,4,,,,,,,,,,,,Serra Angel,セラの天使,FlyingVigilance <i>(Attacking doesn't cause this creature to tap.)</i>,飛行警戒（このクリーチャーは攻撃してもタップしない。）,"<i>Follow the light. In its absence, follow her.</i>",<i>光に従え。光無くば、彼女に従え。</i>,Greg Staples,32,,,,,,,,,,M14,アンコモン,,
