カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Rush of Battle,1,{3}{W},Rush of Battle,,W,,ソーサリー,,Creatures you control get +2/+1 until end of turn. Warrior creatures you control gain lifelink until end of turn. <i>(Damage dealt by those Warriors also causes their controller to gain that much life.)</i>,,,,,,,,,,,,,,Rush of Battle,戦場での猛進,Creatures you control get +2/+1 until end of turn. Warrior creatures you control gain lifelink until end of turn. <i>(Damage dealt by those Warriors also causes their controller to gain that much life.)</i>,ターン終了時まで、あなたがコントロールするクリーチャーは＋２/＋１の修整を受ける。ターン終了時まで、あなたがコントロールする戦士・クリーチャーは絆魂を得る。（それらの戦士・クリーチャーがダメージを与えるなら、さらにそれらのコントローラーはその点数分のライフを得る。）,<i>The Mardu charge reflects the dragon's speed?and its hunger.</i>,<i>マルドゥの突撃は龍の速さを表している。そして、その飢餓感も。</i>,Dan Scott,19,,,,,,,,,,KTK,コモン,,
Ruthless Ripper,1,{B},Ruthless Ripper,,B,,クリーチャー,人間 暗殺者,"Deathtouch<br/>Morph?Reveal a black card in your hand. <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i><br/>When Ruthless Ripper is turned face up, target player loses 2 life.",1,1,,,,,,,,,,,,Ruthless Ripper,無情な切り裂き魔,"Deathtouch<br/>Morph?Reveal a black card in your hand. <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i><br/>When Ruthless Ripper is turned face up, target player loses 2 life.",接死<br/>変異 ― あなたの手札にある黒のカードを１枚公開する。（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）<br/>無情な切り裂き魔が表向きになったとき、プレイヤー１人を対象とする。そのプレイヤーは２点のライフを失う。,,,Clint Cearley,88,,,,,,,,,,KTK,アンコモン,,
Sage of the Inward Eye,1,{2}{U}{R}{W},Sage of the Inward Eye,,RWU,,クリーチャー,ジン ウィザード,"Flying<br/>Whenever you cast a noncreature spell, creatures you control gain lifelink until end of turn.",3,4,,,,,,,,,,,,Sage of the Inward Eye,内向きの目の賢者,"Flying<br/>Whenever you cast a noncreature spell, creatures you control gain lifelink until end of turn.",飛行<br/>あなたがクリーチャーでない呪文を１つ唱えるたび、ターン終了時まで、あなたがコントロールするクリーチャーは絆魂を得る。,"<i>""No one petal claims beauty for the lotus.""</i>",<i>「花びら１枚が、蓮の花全体の美しさを主張したりはしない」</i>,Chase Stone,195,,,,,,,,,,KTK,レア,,
Sage-Eye Harrier,1,{4}{W},Sage-Eye Harrier,,W,,クリーチャー,鳥 戦士,Flying<br/>Morph {3}{W} <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>,1,5,,,,,,,,,,,,Sage-Eye Harrier,賢者眼の侵略者,Flying<br/>Morph {3}{W} <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>,飛行<br/>変異{3}{W}（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）,"<i>These winged warriors meditate in flight, tracing mandalas in the clouds.</i>",<i>この翼を持つ戦士たちは、飛行中に瞑想しながら雲海の空にその軌跡でマンダラを描く。</i>,Chase Stone,20,,,,,,,,,,KTK,コモン,,
Sagu Archer,1,{4}{G},Sagu Archer,,G,,クリーチャー,ナーガ 射手,Reach <i>(This creature can block creatures with flying.)</i><br/>Morph {4}{G} <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>,2,5,,,,,,,,,,,,Sagu Archer,サグの射手,Reach <i>(This creature can block creatures with flying.)</i><br/>Morph {4}{G} <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>,到達（このクリーチャーは飛行を持つクリーチャーをブロックできる。）<br/>変異{4}{G}（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）,<i>His arrows whistle like a serpent's hiss.</i>,<i>彼の放つ矢は、大蛇の威嚇音のような音をたてながら飛翔する。</i>,Steven Belledin,146,,,,,,,,,,KTK,コモン,,
Sagu Mauler,1,{4}{G}{U},Sagu Mauler,,UG,,クリーチャー,ビースト,"Trample, hexproof<br/>Morph {3}{G}{U} <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>",6,6,,,,,,,,,,,,Sagu Mauler,サグのやっかいもの,"Trample, hexproof<br/>Morph {3}{G}{U} <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>",トランプル、呪禁<br/>変異{3}{G}{U}（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）,<i>The Sagu Jungle's thick undergrowth conceals even the largest predators?if they wish to remain hidden.</i>,<i>サグのジャングルの密集した下生えは最も大きな捕食者さえも隠すことができる。それが隠れることを望むのであればだが。</i>,Raymond Swanland,196,,,,,,,,,,KTK,レア,,
Salt Road Patrol,1,{3}{W},Salt Road Patrol,,W,,クリーチャー,人間 スカウト,"Outlast {1}{W} <i>({1}{W}, {Tap}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)</i>",2,5,,,,,,,,,,,,Salt Road Patrol,塩路の巡回兵,"Outlast {1}{W} <i>({1}{W}, {Tap}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)</i>","長久{1}{W}（{1}{W}, {Tap}：このクリーチャーの上に＋１/＋１カウンターを１個置く。長久はソーサリーとしてのみ行う。）","<i>""Soldiers win battles, but supplies win wars."" <br/></i><br/></i>?Kadri, Abzan caravan master</i>",<i>「戦いの勝敗を決めるのは兵士たちだが、戦争の勝敗を決めるのは物資だ。」 <br/></i><br/></i>――アブザン隊商隊長、カドリ</i>,Scott Murphy,21,,,,,,,,,,KTK,コモン,,
Sandsteppe Citadel,1,,Sandsteppe Citadel,,Colorless,,土地,,"Sandsteppe Citadel enters the battlefield tapped.<br/>{Tap}: Add {W}, {B}, or {G} to your mana pool.",,,,,,,,,,,,,,Sandsteppe Citadel,砂草原の城塞,"Sandsteppe Citadel enters the battlefield tapped.<br/>{Tap}: Add {W}, {B}, or {G} to your mana pool.",砂草原の城塞はタップ状態で戦場に出る。<br/>{Tap}：あなたのマナ・プールに{W}か{B}か{G}を加える。,"<i>That which endures, survives.</i>",<i>耐久できるものだけが生き残る。</i>,Sam Burley,241,,,,,,,,,,KTK,アンコモン,,
"Sarkhan, the Dragonspeaker",1,{3}{R}{R},"Sarkhan, the Dragonspeaker",,R,,プレインズウォーカー,サルカン,"+1: Until end of turn, Sarkhan, the Dragonspeaker becomes a legendary 4/4 red Dragon creature with flying, indestructible, and haste. <i>(He doesn't lose loyalty while he's not a planeswalker.)</i><br/>?3: Sarkhan, the Dragonspeaker deals 4 damage to targ",,,4,,,,,,,,,,,"Sarkhan, the Dragonspeaker",龍語りのサルカン,"+1: Until end of turn, Sarkhan, the Dragonspeaker becomes a legendary 4/4 red Dragon creature with flying, indestructible, and haste. <i>(He doesn't lose loyalty while he's not a planeswalker.)</i><br/>?3: Sarkhan, the Dragonspeaker deals 4 damage to targ",＋１：ターン終了時まで、龍語りのサルカンは飛行と破壊不能と速攻を持つ赤の４/４の伝説のドラゴン・クリーチャーになる。（プレインズウォーカーでない間は、龍語りのサルカンは忠誠度を失わない。）<br/>－３：クリーチャー１体を対象とする。龍語りのサルカンはそれに４点のダメージを与える。<br/>－６：あなたは「あなたのドロー・ステップの開始時に、カードを追加で２枚引く。」と「あなたの終了ステップの開始時に、あなたは手札を捨てる。」を持つ紋章を得る。,,,Daarken,119,,,,,,,,,,KTK,神話レア,,
Savage Knuckleblade,1,{G}{U}{R},Savage Knuckleblade,,URG,,クリーチャー,オーガ 戦士,{2}{G}: Savage Knuckleblade gets +2/+2 until end of turn. Activate this ability only once each turn.<br/>{2}{U}: Return Savage Knuckleblade to its owner's hand.<br/>{R}: Savage Knuckleblade gains haste until end of turn.,4,4,,,,,,,,,,,,Savage Knuckleblade,凶暴な拳刃,{2}{G}: Savage Knuckleblade gets +2/+2 until end of turn. Activate this ability only once each turn.<br/>{2}{U}: Return Savage Knuckleblade to its owner's hand.<br/>{R}: Savage Knuckleblade gains haste until end of turn.,{2}{G}：ターン終了時まで、凶暴な拳刃は＋２/＋２の修整を受ける。この能力は、毎ターン１回のみ起動できる。<br/>{2}{U}：凶暴な拳刃をオーナーの手札に戻す。<br/>{R}：ターン終了時まで、凶暴な拳刃は速攻を得る。,,,Chris Rahn,197,,,,,,,,,,KTK,レア,,
Savage Punch,1,{1}{G},Savage Punch,,G,,ソーサリー,,Target creature you control fights target creature you don't control.<br/>Ferocious ? The creature you control gets +2/+2 until end of turn before it fights if you control a creature with power 4 or greater.,,,,,,,,,,,,,,Savage Punch,凶暴な殴打,Target creature you control fights target creature you don't control.<br/>Ferocious ? The creature you control gets +2/+2 until end of turn before it fights if you control a creature with power 4 or greater.,あなたがコントロールするクリーチャー１体とあなたがコントロールしていないクリーチャー１体を対象とする。その前者はその後者と格闘を行う。<br/>獰猛 ― あなたがパワーが４以上のクリーチャーをコントロールしているなら、格闘を行う前に、ターン終了時まで、その前者は＋２/＋２の修整を受ける。,,,Wesley Burt,147,,,,,,,,,,KTK,コモン,,
Scaldkin,1,{3}{U},Scaldkin,,U,,クリーチャー,エレメンタル,"Flying<br/>{2}{R}, Sacrifice Scaldkin: Scaldkin deals 2 damage to target creature or player.",2,2,,,,,,,,,,,,Scaldkin,湯熱の精,"Flying<br/>{2}{R}, Sacrifice Scaldkin: Scaldkin deals 2 damage to target creature or player.","飛行<br/>{2}{R}, 湯熱の精を生け贄に捧げる：クリーチャー１体かプレイヤー１人を対象とする。湯熱の精はそれに２点のダメージを与える。",<i>The Temur believe that scaldkin are born when eruptions melt the frozen whispers of sleeping ancestors.</i>,<i>ティムールは、噴火によって眠りについている先祖らの凍てついた囁きが溶かされた時に湯熱の精が生まれ出ると信じている。</i>,Cliff Childs,52,,,,,,,,,,KTK,コモン,,
Scion of Glaciers,1,{2}{U}{U},Scion of Glaciers,,U,,クリーチャー,エレメンタル,{U}: Scion of Glaciers gets +1/-1 until end of turn.,2,5,,,,,,,,,,,,Scion of Glaciers,氷河の末裔,{U}: Scion of Glaciers gets +1/-1 until end of turn.,{U}：ターン終了時まで、氷河の末裔は＋１/－１の修整を受ける。,"<i>""There is nothing so free as the spring river born of winter's ice."" <br/></i><br/></i>?Nitula, the Hunt Caller</i>",<i>「冬の氷から生まれた春の川ほど自由なものはない。」 <br/></i><br/></i>――狩猟の統率者、ニトゥラ</i>,Titus Lunter,53,,,,,,,,,,KTK,アンコモン,,
Scoured Barrens,1,,Scoured Barrens,,Colorless,,土地,,"Scoured Barrens enters the battlefield tapped.<br/>When Scoured Barrens enters the battlefield, you gain 1 life.<br/>{Tap}: Add {W} or {B} to your mana pool.",,,,,,,,,,,,,,Scoured Barrens,磨かれたやせ地,"Scoured Barrens enters the battlefield tapped.<br/>When Scoured Barrens enters the battlefield, you gain 1 life.<br/>{Tap}: Add {W} or {B} to your mana pool.",磨かれたやせ地はタップ状態で戦場に出る。<br/>磨かれたやせ地が戦場に出たとき、あなたは１点のライフを得る。<br/>{Tap}：あなたのマナ・プールに{W}か{B}を加える。,,,Eytan Zana,242,,,,,,,,,,KTK,コモン,,
Scout the Borders,1,{2}{G},Scout the Borders,,G,,ソーサリー,,Reveal the top five cards of your library. You may put a creature or land card from among them into your hand. Put the rest into your graveyard.,,,,,,,,,,,,,,Scout the Borders,境界の偵察,Reveal the top five cards of your library. You may put a creature or land card from among them into your hand. Put the rest into your graveyard.,あなたのライブラリーの一番上から５枚のカードを公開する。あなたは、それらの中にあるクリーチャー・カードか土地・カードを１枚あなたの手札に加えてもよい。残りをあなたの墓地に置く。,"<i>""I am in my element: the element of surprise."" <br/></i><br/></i>?Mogai, Sultai scout</i>",<i>「ここは我が領域。奇襲の舞台だ。」 <br/></i><br/></i>――スゥルタイの斥候、モガイ</i>,James Paick,148,,,,,,,,,,KTK,コモン,,
Secret Plans,1,{G}{U},Secret Plans,,UG,,エンチャント,,"Face-down creatures you control get +0/+1.<br/>Whenever a permanent you control is turned face up, draw a card.",,,,,,,,,,,,,,Secret Plans,秘密の計画,"Face-down creatures you control get +0/+1.<br/>Whenever a permanent you control is turned face up, draw a card.",あなたがコントロールする裏向きのクリーチャーは＋０/＋１の修整を受ける。<br/>あなたがコントロールするパーマネントが１つ表向きになるたび、カードを１枚引く。,"<i>Rakshasa trade in secrets, amassing wealth from their careful revelation.</i>",<i>ラクシャーサは秘密を取引し、その慎重な開示によって富を蓄財している。</i>,Daarken,198,,,,,,,,,,KTK,アンコモン,,
See the Unwritten,1,{4}{G}{G},See the Unwritten,,G,,ソーサリー,,"Reveal the top eight cards of your library. You may put a creature card from among them onto the battlefield. Put the rest into your graveyard.<br/>Ferocious ? If you control a creature with power 4 or greater, you may put two creature cards onto the battlefield instead of one.",,,,,,,,,,,,,,See the Unwritten,書かれざるものの視認,"Reveal the top eight cards of your library. You may put a creature card from among them onto the battlefield. Put the rest into your graveyard.<br/>Ferocious ? If you control a creature with power 4 or greater, you may put two creature cards onto the battlefield instead of one.",あなたのライブラリーの一番上から８枚のカードを公開する。あなたは、それらの中にあるクリーチャー・カードを１枚戦場に出してもよい。残りをあなたの墓地に置く。<br/>獰猛 ― あなたがパワーが４以上のクリーチャーをコントロールしているなら、代わりにクリーチャー・カードを２枚戦場に出してもよい。,,,Ryan Barger,149,,,,,,,,,,KTK,神話レア,,
