カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Chromanticore,1,{W}{U}{B}{R}{G},Chromanticore,,WUBRG,,エンチャント クリーチャー,マンティコア,"Bestow {2}{W}{U}{B}{R}{G} <i>(If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)</i><br/>Flying, first strike, vigilance, trample, lifelink<br/>Enchanted creature gets +4/+4 and has flying, first strike, vigilance, trample, and lifelink.",4,4,,,,,,,,,,,,Chromanticore,彩色マンティコア,"Bestow {2}{W}{U}{B}{R}{G} <i>(If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)</i><br/>Flying, first strike, vigilance, trample, lifelink<br/>Enchanted creature gets +4/+4 and has flying, first strike, vigilance, trample, and lifelink.",授与 {2}{W}{U}{B}{R}{G} （このカードを授与コストで唱えたなら、これはエンチャント（クリーチャー）を持つオーラ呪文である。クリーチャーにつけられていないなら、これは再びクリーチャーになる。）<br/>飛行、先制攻撃、警戒、トランプル、絆魂<br/>エンチャントされているクリーチャーは、＋４/＋４の修整を受けるとともに飛行と先制攻撃と警戒とトランプルと絆魂を持つ。,,,Min Yum,144,,,,,,,,,,BNG,神話レア,,
Chronicler of Heroes,1,{1}{G}{W},Chronicler of Heroes,,GW,,クリーチャー,ケンタウルス ウィザード,"When Chronicler of Heroes enters the battlefield, draw a card if you control a creature with a +1/+1 counter on it.",3,3,,,,,,,,,,,,Chronicler of Heroes,英雄の記録者,"When Chronicler of Heroes enters the battlefield, draw a card if you control a creature with a +1/+1 counter on it.",英雄の記録者が戦場に出たとき、あなたが＋１/＋１カウンターが置かれたクリーチャーをコントロールしているならばカードを１枚引く。,"<i>She paints pictures with words, though not all pictures show the truth.</i>",<i>彼女は言葉を用いて絵を描くが、すべての絵が真実を表しているわけではない。</i>,John Stanko,190,,,,,,,,,,THS,アンコモン,,
Claim of Erebos,1,{1}{B},Claim of Erebos,,B,,エンチャント,オーラ,"Enchant creature<br/>Enchanted creature has ""{1}{B}, {Tap}: Target player loses 2 life.""",,,,,,,,,,,,,,Claim of Erebos,エレボスの催促,"Enchant creature<br/>Enchanted creature has ""{1}{B}, {Tap}: Target player loses 2 life.""","エンチャント（クリーチャー）<br/>エンチャントされているクリーチャーは「{1}{B}, {Tap}：プレイヤー１人を対象とする。そのプレイヤーは２点のライフを失う。」を持つ。",<i>Priests of Erebos give an occasional reminder to mortals who have forgotten their mortality.</i>,<i>エレボスの神官は、時に定命の者たちに対し、定命の定めを思い出させるための注意喚起を行うこともある。</i>,Zack Stella,64,,,,,,,,,,BNG,コモン,,
Cloaked Siren,1,{3}{U},Cloaked Siren,,U,,クリーチャー,セイレーン,Flash <i>(You may cast this spell any time you could cast an instant.)</i><br/>Flying,3,2,,,,,,,,,,,,Cloaked Siren,擬態するセイレーン,Flash <i>(You may cast this spell any time you could cast an instant.)</i><br/>Flying,瞬速（あなたはこの呪文を、あなたがインスタントを唱えられるときならいつでも唱えてよい。）<br/>飛行,"<i>""That is not the voice of the wind singing on the stones.""</i><br/></i>?Callaphe the mariner</i>",<i>「あれは風が石に当たって鳴いている音なんかじゃないわ。」 <br/></i><br/></i>――船乗りのカラフィ</i>,Mark Zug,32,,,,,,,,,,JOU,コモン,,
Coastline Chimera,1,{3}{U},Coastline Chimera,,U,,クリーチャー,キマイラ,Flying<br/>{1}{W}: Coastline Chimera can block an additional creature this turn.,1,5,,,,,,,,,,,,Coastline Chimera,海岸線のキマイラ,Flying<br/>{1}{W}: Coastline Chimera can block an additional creature this turn.,飛行<br/>{1}{W}：このターン、海岸線のキマイラは、さらに１体のクリーチャーをブロックできる。,"<i>Seeing a chimera overhead foretells good fortune, but only because seeing one any closer foretells dismemberment.</i>",<i>頭上でキマイラが見えるのは幸運の予兆であると言われている。だがそれは単に、それより近くで見えた場合は八つ裂きの予兆だからである。</i>,Dan Scott,44,,,,,,,,,,THS,コモン,,
Colossal Heroics,1,{2}{G},Colossal Heroics,,G,,インスタント,,Strive ? Colossal Heroics costs {1}{G} more to cast for each target beyond the first.<br/>Any number of target creatures each get +2/+2 until end of turn. Untap those creatures.,,,,,,,,,,,,,,Colossal Heroics,壮大な英雄譚,Strive ? Colossal Heroics costs {1}{G} more to cast for each target beyond the first.<br/>Any number of target creatures each get +2/+2 until end of turn. Untap those creatures.,奮励 ― 壮大な英雄譚を唱えるためのコストは、２つ目以降の対象１つにつき{1}{G}多くなる。<br/>望む数のクリーチャーを対象とする。それらはそれぞれターン終了時まで＋２/＋２の修整を受ける。それらのクリーチャーをアンタップする。,,,Seb McKinnon,118,,,,,,,,,,JOU,アンコモン,,
Colossus of Akros,1,{8},Colossus of Akros,,Colorless,,アーティファクト クリーチャー,ゴーレム,"Defender, indestructible<br/>{1}0: Monstrosity 10. <i>(If this creature isn't monstrous, put ten +1/+1 counters on it and it becomes monstrous.)</i><br/>As long as Colossus of Akros is monstrous, it has trample and can attack as though it didn't have defender.",10,10,,,,,,,,,,,,Colossus of Akros,アクロスの巨像,"Defender, indestructible<br/>{1}0: Monstrosity 10. <i>(If this creature isn't monstrous, put ten +1/+1 counters on it and it becomes monstrous.)</i><br/>As long as Colossus of Akros is monstrous, it has trample and can attack as though it didn't have defender.",防衛、破壊不能<br/>{1}0：怪物化10を行う。（このクリーチャーが怪物的でない場合、これの上に＋１/＋１カウンターを10個置く。これは怪物的になる。）<br/>アクロスの巨像が怪物的であるかぎり、これはトランプルを持つとともに、防衛を持たないかのように攻撃できる。,,,Zack Stella,214,,,,,,,,,,THS,レア,,
Commune with the Gods,1,{1}{G},Commune with the Gods,,G,,ソーサリー,,Reveal the top five cards of your library. You may put a creature or enchantment card from among them into your hand. Put the rest into your graveyard.,,,,,,,,,,,,,,Commune with the Gods,神々との融和,Reveal the top five cards of your library. You may put a creature or enchantment card from among them into your hand. Put the rest into your graveyard.,あなたのライブラリーの一番上から５枚のカードを公開する。あなたは、それらの中にあるクリーチャー・カードかエンチャント・カードを１枚あなたの手札に加えてもよい。残りをあなたの墓地に置く。,"<i>For the first time in many years, Elspeth asked for help.</i>",<i>長年の中で初めて、エルズペスは助力を求めた。</i>,Aleksi Briclot,155,,,,,,,,,,THS,コモン,,
Consign to Dust,1,{2}{G},Consign to Dust,,G,,インスタント,,Strive ? Consign to Dust costs {2}{G} more to cast for each target beyond the first.<br/>Destroy any number of target artifacts and/or enchantments.,,,,,,,,,,,,,,Consign to Dust,塵への回帰,Strive ? Consign to Dust costs {2}{G} more to cast for each target beyond the first.<br/>Destroy any number of target artifacts and/or enchantments.,奮励 ― 塵への回帰を唱えるためのコストは、２つ目以降の対象１つにつき{2}{G}多くなる。<br/>望む数のアーティファクトやエンチャントを対象とし、それらを破壊する。,,,Andreas Rocha,119,,,,,,,,,,JOU,アンコモン,,
Coordinated Assault,1,{R},Coordinated Assault,,R,,インスタント,,Up to two target creatures each get +1/+0 and gain first strike until end of turn.,,,,,,,,,,,,,,Coordinated Assault,統率の取れた突撃,Up to two target creatures each get +1/+0 and gain first strike until end of turn.,クリーチャーを最大２体まで対象とする。それらはターン終了時まで、それぞれ＋１/＋０の修整を受けるとともに先制攻撃を得る。,"<i>It's hard to shout ""Shields up!"" with a javelin in your chest.</i>",<i>胸に投げ槍が突き刺さった状態で「盾をあげよ！」と叫ぶのは難しい。</i>,John Severin Brassell,116,,,,,,,,,,THS,アンコモン,,
Countermand,1,{2}{U}{U},Countermand,,U,,インスタント,,Counter target spell. Its controller puts the top four cards of his or her library into his or her graveyard.,,,,,,,,,,,,,,Countermand,撤回命令,Counter target spell. Its controller puts the top four cards of his or her library into his or her graveyard.,呪文１つを対象とし、それを打ち消す。それのコントローラーは自分のライブラリーの一番上から４枚のカードを自分の墓地に置く。,<i>The physical pain was nothing compared to the agony in his mind.</i>,<i>精神を苛む苦痛は、肉体的な苦痛の比ではなかった。</i>,Clint Cearley,33,,,,,,,,,,JOU,コモン,,
Courser of Kruphix,1,{1}{G}{G},Courser of Kruphix,,G,,エンチャント クリーチャー,ケンタウルス,"Play with the top card of your library revealed.<br/>You may play the top card of your library if it's a land card.<br/>Whenever a land enters the battlefield under your control, you gain 1 life.",2,4,,,,,,,,,,,,Courser of Kruphix,クルフィックスの狩猟者,"Play with the top card of your library revealed.<br/>You may play the top card of your library if it's a land card.<br/>Whenever a land enters the battlefield under your control, you gain 1 life.",あなたのライブラリーの一番上のカードを公開したままプレイする。<br/>あなたのライブラリーの一番上のカードが土地カードであるなら、あなたはそれをプレイしてもよい。<br/>土地が１つあなたのコントロール下で戦場に出るたび、あなたは１点のライフを得る。,,,Eric Deschamps,119,,,,,,,,,,BNG,レア,,
Crackling Triton,1,{2}{U},Crackling Triton,,U,,クリーチャー,マーフォーク ウィザード,"{2}{R}, Sacrifice Crackling Triton: Crackling Triton deals 2 damage to target creature or player.",2,3,,,,,,,,,,,,Crackling Triton,はじけるトリトン,"{2}{R}, Sacrifice Crackling Triton: Crackling Triton deals 2 damage to target creature or player.","{2}{R}, はじけるトリトンを生け贄に捧げる：クリーチャー１体かプレイヤー１人を対象とする。はじけるトリトンはそれに２点のダメージを与える。",<i>He calls upon both the currents in the sea and the current in the clouds.</i>,<i>彼は海と雲の両方の潮流を操ることができる。</i>,Greg Staples,45,,,,,,,,,,THS,コモン,,
Cruel Feeding,1,{B},Cruel Feeding,,B,,インスタント,,Strive ? Cruel Feeding costs {2}{B} more to cast for each target beyond the first.<br/>Any number of target creatures each get +1/+0 and gain lifelink until end of turn. <i>(Damage dealt by a creature with lifelink also causes its controller to gain that much life.)</i>,,,,,,,,,,,,,,Cruel Feeding,残忍な食餌,Strive ? Cruel Feeding costs {2}{B} more to cast for each target beyond the first.<br/>Any number of target creatures each get +1/+0 and gain lifelink until end of turn. <i>(Damage dealt by a creature with lifelink also causes its controller to gain that much life.)</i>,奮励 ― 残忍な食餌を唱えるためのコストは、２つ目以降の対象１つにつき{2}{B}多くなる。<br/>望む数のクリーチャーを対象とする。それらはそれぞれターン終了時まで＋１/＋０の修整を受けるとともに絆魂を得る。（絆魂を持つクリーチャーがダメージを与えると、さらにそのコントローラーはその点数分のライフを得る。）,,,Jason A. Engle,64,,,,,,,,,,JOU,コモン,,
Crypsis,1,{1}{U},Crypsis,,U,,インスタント,,Target creature you control gains protection from creatures your opponents control until end of turn. Untap it.,,,,,,,,,,,,,,Crypsis,保護色,Target creature you control gains protection from creatures your opponents control until end of turn. Untap it.,あなたがコントロールするクリーチャー１体を対象とする。それはターン終了時までプロテクション（あなたの対戦相手がコントロールするクリーチャー）を得る。それをアンタップする。,<i>Tritons borrow the camouflage of their oceanic prey to become predators on land.</i>,<i>トリトンは海での獲物の保護色能力を借りて、地上では捕食者と化す。</i>,Daarken,34,,,,,,,,,,BNG,コモン,,
Crystalline Nautilus,1,{2}{U},Crystalline Nautilus,,U,,エンチャント クリーチャー,オウムガイ,"Bestow {3}{U}{U} <i>(If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)</i><br/>When Crystalline Nautilus becomes the target of a spell or ability, sacrifice it.<br/>Enchanted creature gets +4/+4 and has ""When this creature becomes the target of a spell or ability, sacrifice it.""",4,4,,,,,,,,,,,,Crystalline Nautilus,水晶オウムガイ,"Bestow {3}{U}{U} <i>(If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)</i><br/>When Crystalline Nautilus becomes the target of a spell or ability, sacrifice it.<br/>Enchanted creature gets +4/+4 and has ""When this creature becomes the target of a spell or ability, sacrifice it.""",授与 {3}{U}{U} （このカードを授与コストで唱えたなら、これはエンチャント（クリーチャー）を持つオーラ呪文である。クリーチャーにつけられていないなら、これは再びクリーチャーになる。）<br/>水晶オウムガイが呪文や能力の対象になったとき、これを生け贄に捧げる。<br/>エンチャントされているクリーチャーは＋４/＋４の修整を受けるとともに「このクリーチャーが呪文や能力の対象になったとき、これを生け贄に捧げる。」を持つ。,,,Brad Rigney,34,,,,,,,,,,JOU,アンコモン,,
