カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Magma Spray,1,{R},Magma Spray,,R,,インスタント,,"Magma Spray deals 2 damage to target creature. If that creature would die this turn, exile it instead.",,,,,,,,,,,,,,Magma Spray,マグマのしぶき,"Magma Spray deals 2 damage to target creature. If that creature would die this turn, exile it instead.",クリーチャー１体を対象とする。マグマのしぶきはそれに２点のダメージを与える。そのクリーチャーがこのターンに死亡する場合、代わりにそれを追放する。,"<i>""Jund is a wounded world. Beware its searing blood spilling out onto the surface.""</i><br/></i>—Rakka Mar</i>",<i>「ジャンドは傷を負った世界なの。肌から噴き出す焼けた血に気をつけることね。」――ラッカ・マー</i>,Jarreau Wimberly,15,,,,,,,,,,DDJ,コモン,,
Magma Spray,1,{R},Magma Spray,,R,,インスタント,,"Magma Spray deals 2 damage to target creature. If that creature would die this turn, exile it instead.",,,,,,,,,,,,,,Magma Spray,マグマのしぶき,"Magma Spray deals 2 damage to target creature. If that creature would die this turn, exile it instead.",クリーチャー１体を対象とする。マグマのしぶきはそれに２点のダメージを与える。そのクリーチャーがこのターンに死亡するなら、代わりにそれを追放する。,"<i>The ancient dragon Thraxes sleeps in Purphoros's sacred peak. When he stirs in dreams, so does the mountain.</i>",<i>古代ドラゴンのトラクシーズはパーフォロスの聖なる山の中に眠る。まどろみの中で身体を揺らせば、山も共に揺れる。</i>,Richard Wright,103,,,,,,,,,,JOU,コモン,,
Mana Confluence,1,,Mana Confluence,,Colorless,,土地,,"{Tap}, Pay 1 life: Add one mana of any color to your mana pool.",,,,,,,,,,,,,,Mana Confluence,マナの合流点,"{Tap}, Pay 1 life: Add one mana of any color to your mana pool.","{Tap}, ライフを１点支払う：あなたのマナ・プールに、好きな色１色のマナ１点を加える。","<i>Five rivers encircle Theros, flowing with waters more ancient than the world itself.</i>",<i>テーロスの周りを五つの河が取り囲み、その世界より古き水が流れている。</i>,Richard Wright,163,,,,,,,,,,JOU,レア,,
March of the Returned,1,{3}{B},March of the Returned,,B,,ソーサリー,,Return up to two target creature cards from your graveyard to your hand.,,,,,,,,,,,,,,March of the Returned,蘇りし者の行進,Return up to two target creature cards from your graveyard to your hand.,あなたの墓地にあるクリーチャー・カードを最大２枚まで対象とし、それらをあなたの手札に戻す。,<i>The Returned have no memory of the Underworld or of their former lives. The golden masks they wear are the last gifts of the selves they left behind.</i>,<i>蘇りし者は、死の国での記憶も、以前の人生の記憶も持たない。彼らが被る黄金の仮面は、残してきたかつての自分からの最後の贈り物なのである。</i>,Mark Zug,96,,,,,,,,,,THS,コモン,,
Market Festival,1,{3}{G},Market Festival,,G,,エンチャント,オーラ,"Enchant land<br/>Whenever enchanted land is tapped for mana, its controller adds two mana in any combination of colors to his or her mana pool <i>(in addition to the mana the land produces)</i>.",,,,,,,,,,,,,,Market Festival,市場の祝祭,"Enchant land<br/>Whenever enchanted land is tapped for mana, its controller adds two mana in any combination of colors to his or her mana pool <i>(in addition to the mana the land produces)</i>.",エンチャント（土地）<br/>エンチャントされている土地がマナを引き出す目的でタップされるたび、それのコントローラーは好きな色の組み合わせのマナ２点を自分のマナ・プールに加える。（その土地が生み出すマナに追加される）,<i>Commerce is always the basis for peace.</i>,<i>交易は常に平和の基礎である。</i>,Ryan Barger,130,,,,,,,,,,JOU,コモン,,
Marshmist Titan,1,{6}{B},Marshmist Titan,,B,,クリーチャー,巨人,"Marshmist Titan costs {X} less to cast, where X is your devotion to black. <i>(Each {B} in the mana costs of permanents you control counts toward your devotion to black.)</i>",4,5,,,,,,,,,,,,Marshmist Titan,湿原霧のタイタン,"Marshmist Titan costs {X} less to cast, where X is your devotion to black. <i>(Each {B} in the mana costs of permanents you control counts toward your devotion to black.)</i>",湿原霧のタイタンを唱えるためのコストは{X}少なくなる。Ｘはあなたの黒への信心に等しい。（あなたの黒への信心は、あなたがコントロールするパーマネントのマナ・コストに含まれる{B}の総数に等しい。）,"<i>A favorite of Erebos, for it has sent many to the Underworld.</i>",<i>これまでに多くの者を死の国へ葬ってきた、エレボスの寵愛するタイタンである。</i>,Volkan Baga,76,,,,,,,,,,BNG,コモン,,
Master of the Feast,1,{1}{B}{B},Master of the Feast,,B,,エンチャント クリーチャー,デーモン,"Flying<br/>At the beginning of your upkeep, each opponent draws a card.",5,5,,,,,,,,,,,,Master of the Feast,饗宴の主,"Flying<br/>At the beginning of your upkeep, each opponent draws a card.",飛行<br/>あなたのアップキープの開始時に、各対戦相手はそれぞれカードを１枚引く。,"<i>Any pleasure, when taken to excess, becomes torment. It's a formula that demons have perfected.</i>",<i>どのような悦楽も、度が過ぎれば苦痛となる。これはデーモンたちが完成させた方式である。</i>,Chris Rahn,75,,,,,,,,,,JOU,レア,,
Master of Waves,1,{3}{U},Master of Waves,,U,,クリーチャー,マーフォーク ウィザード,"Protection from red<br/>Elemental creatures you control get +1/+1.<br/>When Master of Waves enters the battlefield, put a number of 1/0 blue Elemental creature tokens onto the battlefield equal to your devotion to blue. <i>(Each {U} in the mana costs of permanents you control counts toward your devotion to blue.)</i>",2,1,,,,,,,,,,,,Master of Waves,波使い,"Protection from red<br/>Elemental creatures you control get +1/+1.<br/>When Master of Waves enters the battlefield, put a number of 1/0 blue Elemental creature tokens onto the battlefield equal to your devotion to blue. <i>(Each {U} in the mana costs of permanents you control counts toward your devotion to blue.)</i>",プロテクション（赤）<br/>あなたがコントロールするエレメンタル・クリーチャーは＋１/＋１の修整を受ける。<br/>波使いが戦場に出たとき、あなたの青への信心に等しい数の青の１/０のエレメンタル・クリーチャー・トークンを戦場に出す。（あなたの青への信心は、あなたがコントロールするパーマネントのマナ・コストに含まれる{U}の総数に等しい。）,,,Karl Kopinski,53,,,,,,,,,,THS,神話レア,,
Medomai the Ageless,1,{4}{W}{U},Medomai the Ageless,,WU,伝説の,クリーチャー,スフィンクス,"Flying<br/>Whenever Medomai the Ageless deals combat damage to a player, take an extra turn after this one.<br/>Medomai the Ageless can't attack during extra turns.",4,4,,,,,,,,,,,,Medomai the Ageless,老いざるメドマイ,"Flying<br/>Whenever Medomai the Ageless deals combat damage to a player, take an extra turn after this one.<br/>Medomai the Ageless can't attack during extra turns.",飛行<br/>老いざるメドマイがプレイヤー１人に戦闘ダメージを与えるたび、このターンの後に追加の１ターンを行う。<br/>老いざるメドマイは追加ターン中には攻撃できない。,,,David Palumbo,196,,,,,,,,,,THS,神話レア,,
Meletis Astronomer,1,{1}{U},Meletis Astronomer,,U,,クリーチャー,人間 ウィザード,"Heroic — Whenever you cast a spell that targets Meletis Astronomer, look at the top three cards of your library. You may reveal an enchantment card from among them and put it into your hand. Put the rest on the bottom of your library in any order.",1,3,,,,,,,,,,,,Meletis Astronomer,メレティスの天文学者,"Heroic — Whenever you cast a spell that targets Meletis Astronomer, look at the top three cards of your library. You may reveal an enchantment card from among them and put it into your hand. Put the rest on the bottom of your library in any order.",英雄的 ― あなたがメレティスの天文学者を対象とする呪文を１つ唱えるたび、あなたのライブラリーの一番上から３枚のカードを見る。あなたはその中のエンチャント・カード１枚を公開してあなたの手札に加えてもよい。残りをあなたのライブラリーの一番下に望む順番で置く。,,,Dan Scott,43,,,,,,,,,,BNG,アンコモン,,
Meletis Charlatan,1,{2}{U},Meletis Charlatan,,U,,クリーチャー,人間 ウィザード,"{2}{U}, {Tap}: The controller of target instant or sorcery spell copies it. That player may choose new targets for the copy.",2,3,,,,,,,,,,,,Meletis Charlatan,メレティスのほら吹き,"{2}{U}, {Tap}: The controller of target instant or sorcery spell copies it. That player may choose new targets for the copy.","{2}{U}, {Tap}：インスタント呪文１つかソーサリー呪文１つを対象とする。それのコントローラーはその呪文をコピーする。そのプレイヤーはコピーの新しい対象を選んでもよい。","<i>""Every object has an echo in the Æther beyond the world. Every idea has a shadow that can be brought to light.""</i>",<i>「あらゆる物質には、この世界の外の上天に残響が存在する。あらゆる理念には、光に照らし出せる影が存在する。」</i>,Jason A. Engle,54,,,,,,,,,,THS,レア,,
Messenger's Speed,1,{R},Messenger's Speed,,R,,エンチャント,オーラ,Enchant creature<br/>Enchanted creature has trample and haste.,,,,,,,,,,,,,,Messenger's Speed,伝書使の素早さ,Enchant creature<br/>Enchanted creature has trample and haste.,エンチャント（クリーチャー）<br/>エンチャントされているクリーチャーはトランプルと速攻を持つ。,"<i>""He outran arrows. He outran even the archers' insults."" <br/></i><br/></i>—Bayma, storyteller of Lagonna Band</i>","<i>「彼は矢を追い抜き、射手の罵声すら追い抜いた。」 <br/></i><br/></i>――ラゴンナ団の語り部、ベイマ</i>",Clint Cearley,129,,,,,,,,,,THS,コモン,,
Mindreaver,1,{U}{U},Mindreaver,,U,,クリーチャー,人間 ウィザード,"Heroic — Whenever you cast a spell that targets Mindreaver, exile the top three cards of target player's library.<br/>{U}{U}, Sacrifice Mindreaver: Counter target spell with the same name as a card exiled with Mindreaver.",2,1,,,,,,,,,,,,Mindreaver,精神奪い,"Heroic — Whenever you cast a spell that targets Mindreaver, exile the top three cards of target player's library.<br/>{U}{U}, Sacrifice Mindreaver: Counter target spell with the same name as a card exiled with Mindreaver.","英雄的 ― あなたが精神奪いを対象とする呪文を１つ唱えるたび、プレイヤー１人を対象とし、そのプレイヤーのライブラリーの一番上から３枚のカードを追放する。<br/>{U}{U}, 精神奪いを生け贄に捧げる：精神奪いによって追放されているカードと同じ名前を持つ呪文１つを対象とし、それを打ち消す。",,,Wesley Burt,44,,,,,,,,,,BNG,レア,,
Minotaur Skullcleaver,1,{2}{R},Minotaur Skullcleaver,,R,,クリーチャー,ミノタウルス 狂戦士,"Haste<br/>When Minotaur Skullcleaver enters the battlefield, it gets +2/+0 until end of turn.",2,2,,,,,,,,,,,,Minotaur Skullcleaver,ミノタウルスの頭蓋断ち,"Haste<br/>When Minotaur Skullcleaver enters the battlefield, it gets +2/+0 until end of turn.",速攻<br/>ミノタウルスの頭蓋断ちが戦場に出たとき、これはターン終了時まで＋２/＋０の修整を受ける。,"<i>""Their only dreams are of full stomachs."" <br/></i><br/></i>—Kleon the Iron-Booted</i>","<i>「連中が唯一夢見ることは腹いっぱいになることだけだ。」 <br/></i><br/></i>――鉄靴のクリオン</i>",Phill Simmer,130,,,,,,,,,,THS,コモン,,
Mischief and Mayhem,1,{4}{G},Mischief and Mayhem,,G,,ソーサリー,,Up to two target creatures each get +4/+4 until end of turn.,,,,,,,,,,,,,,Mischief and Mayhem,悪戯と騒乱,Up to two target creatures each get +4/+4 until end of turn.,クリーチャーを最大２体まで対象とする。それらはターン終了時までそれぞれ＋４/＋４の修整を受ける。,"<i>""The false god Xenagos treats the whole world as his rollick site. If his whims are left unchecked, Theros will be reduced to rubble and ashes."" <br/></i><br/></i>—Elspeth</i>","<i>「邪神ゼナゴスは、この世界を自分のための遊戯場として扱っている。あの者の身勝手を捨て置けば、いずれテーロスは瓦礫と灰塵だけの世界となってしまうだろう。」 <br/></i><br/></i>――エルズペス</i>",Zack Stella,126,,,,,,,,,,BNG,アンコモン,,
